GVKEY,LPERMNO,iid,datadate,trt1m,conml
010903,92655,01,2016/10/31,0.9500,Unitedhealth Group Inc
010903,92655,01,2016/11/30,12.4637,Unitedhealth Group Inc
010903,92655,01,2016/12/31,1.0864,Unitedhealth Group Inc
010983,17830,01,2010/01/31,-2.7806,United Technologies Corp
010983,17830,01,2010/02/28,2.3637,United Technologies Corp
010983,17830,01,2010/03/31,7.2251,United Technologies Corp
010983,17830,01,2010/04/30,1.8204,United Technologies Corp
010983,17830,01,2010/05/31,-9.5330,United Technologies Corp
010983,17830,01,2010/06/30,-3.6658,United Technologies Corp
010983,17830,01,2010/07/31,9.5363,United Technologies Corp
010983,17830,01,2010/08/31,-7.6864,United Technologies Corp
010983,17830,01,2010/09/30,9.2317,United Technologies Corp
010983,17830,01,2010/10/31,4.9698,United Technologies Corp
010983,17830,01,2010/11/30,1.2371,United Technologies Corp
010983,17830,01,2010/12/31,4.5835,United Technologies Corp
010983,17830,01,2011/01/31,3.2774,United Technologies Corp
010983,17830,01,2011/02/28,3.2780,United Technologies Corp
010983,17830,01,2011/03/31,1.3287,United Technologies Corp
010983,17830,01,2011/04/30,5.8240,United Technologies Corp
010983,17830,01,2011/05/31,-1.4847,United Technologies Corp
010983,17830,01,2011/06/30,0.8431,United Technologies Corp
010983,17830,01,2011/07/31,-6.4061,United Technologies Corp
010983,17830,01,2011/08/31,-9.7900,United Technologies Corp
010983,17830,01,2011/09/30,-5.2391,United Technologies Corp
010983,17830,01,2011/10/31,10.8300,United Technologies Corp
010983,17830,01,2011/11/30,-1.1541,United Technologies Corp
010983,17830,01,2011/12/31,-4.5822,United Technologies Corp
010983,17830,01,2012/01/31,7.1966,United Technologies Corp
010983,17830,01,2012/02/29,7.6579,United Technologies Corp
010983,17830,01,2012/03/31,-1.1089,United Technologies Corp
010983,17830,01,2012/04/30,-1.5674,United Technologies Corp
010983,17830,01,2012/05/31,-8.6355,United Technologies Corp
010983,17830,01,2012/06/30,1.9161,United Technologies Corp
010983,17830,01,2012/07/31,-1.4431,United Technologies Corp
010983,17830,01,2012/08/31,7.9863,United Technologies Corp
010983,17830,01,2012/09/30,-1.9537,United Technologies Corp
010983,17830,01,2012/10/31,-0.1660,United Technologies Corp
010983,17830,01,2012/11/30,3.1794,United Technologies Corp
010983,17830,01,2012/12/31,2.3717,United Technologies Corp
010983,17830,01,2013/01/31,6.7797,United Technologies Corp
010983,17830,01,2013/02/28,4.0139,United Technologies Corp
010983,17830,01,2013/03/31,3.1806,United Technologies Corp
010983,17830,01,2013/04/30,-2.2905,United Technologies Corp
010983,17830,01,2013/05/31,4.5405,United Technologies Corp
010983,17830,01,2013/06/30,-2.0653,United Technologies Corp
010983,17830,01,2013/07/31,13.5894,United Technologies Corp
010983,17830,01,2013/08/31,-4.6746,United Technologies Corp
010983,17830,01,2013/09/30,7.7123,United Technologies Corp
010983,17830,01,2013/10/31,-1.4561,United Technologies Corp
010983,17830,01,2013/11/30,4.8941,United Technologies Corp
010983,17830,01,2013/12/31,2.6520,United Technologies Corp
010983,17830,01,2014/01/31,0.1933,United Technologies Corp
010983,17830,01,2014/02/28,3.1486,United Technologies Corp
010983,17830,01,2014/03/31,-0.1538,United Technologies Corp
010983,17830,01,2014/04/30,1.2752,United Technologies Corp
010983,17830,01,2014/05/31,-1.2845,United Technologies Corp
010983,17830,01,2014/06/30,-0.6625,United Technologies Corp
010983,17830,01,2014/07/31,-8.9216,United Technologies Corp
010983,17830,01,2014/08/31,3.2525,United Technologies Corp
010983,17830,01,2014/09/30,-2.2041,United Technologies Corp
010983,17830,01,2014/10/31,1.3258,United Technologies Corp
010983,17830,01,2014/11/30,3.4299,United Technologies Corp
010983,17830,01,2014/12/31,4.4695,United Technologies Corp
010983,17830,01,2015/01/31,-0.1913,United Technologies Corp
010983,17830,01,2015/02/28,6.7695,United Technologies Corp
010983,17830,01,2015/03/31,-3.8635,United Technologies Corp
010983,17830,01,2015/04/30,-2.9437,United Technologies Corp
010983,17830,01,2015/05/31,3.5692,United Technologies Corp
010983,17830,01,2015/06/30,-5.3256,United Technologies Corp
010983,17830,01,2015/07/31,-9.5736,United Technologies Corp
010983,17830,01,2015/08/31,-8.0351,United Technologies Corp
010983,17830,01,2015/09/30,-2.8599,United Technologies Corp
010983,17830,01,2015/10/31,10.5855,United Technologies Corp
010983,17830,01,2015/11/30,-1.7478,United Technologies Corp
010983,17830,01,2015/12/31,0.0208,United Technologies Corp
010983,17830,01,2016/01/31,-8.7228,United Technologies Corp
010983,17830,01,2016/02/29,10.9134,United Technologies Corp
010983,17830,01,2016/03/31,3.6017,United Technologies Corp
010983,17830,01,2016/04/30,4.2657,United Technologies Corp
010983,17830,01,2016/05/31,-2.9989,United Technologies Corp
010983,17830,01,2016/06/30,1.9586,United Technologies Corp
010983,17830,01,2016/07/31,4.9732,United Technologies Corp
010983,17830,01,2016/08/31,-0.5202,United Technologies Corp
010983,17830,01,2016/09/30,-4.5382,United Technologies Corp
010983,17830,01,2016/10/31,0.5906,United Technologies Corp
010983,17830,01,2016/11/30,6.0470,United Technologies Corp
010983,17830,01,2016/12/31,1.7638,United Technologies Corp
011259,55976,01,2010/01/31,-0.0374,Wal-Mart Stores Inc
011259,55976,01,2010/02/28,1.1978,Wal-Mart Stores Inc
011259,55976,01,2010/03/31,3.3891,Wal-Mart Stores Inc
011259,55976,01,2010/04/30,-3.5252,Wal-Mart Stores Inc
011259,55976,01,2010/05/31,-5.1780,Wal-Mart Stores Inc
011259,55976,01,2010/06/30,-4.9248,Wal-Mart Stores Inc
011259,55976,01,2010/07/31,6.4905,Wal-Mart Stores Inc
011259,55976,01,2010/08/31,-1.4602,Wal-Mart Stores Inc
011259,55976,01,2010/09/30,6.7411,Wal-Mart Stores Inc
011259,55976,01,2010/10/31,1.2145,Wal-Mart Stores Inc
011259,55976,01,2010/11/30,-0.1477,Wal-Mart Stores Inc
011259,55976,01,2010/12/31,0.2634,Wal-Mart Stores Inc
011259,55976,01,2011/01/31,3.9681,Wal-Mart Stores Inc
011259,55976,01,2011/02/28,-7.2945,Wal-Mart Stores Inc
011259,55976,01,2011/03/31,0.8369,Wal-Mart Stores Inc
011259,55976,01,2011/04/30,5.6292,Wal-Mart Stores Inc
011259,55976,01,2011/05/31,1.1004,Wal-Mart Stores Inc
011259,55976,01,2011/06/30,-3.7668,Wal-Mart Stores Inc
011259,55976,01,2011/07/31,-0.8092,Wal-Mart Stores Inc
011259,55976,01,2011/08/31,1.6031,Wal-Mart Stores Inc
011259,55976,01,2011/09/30,-2.4253,Wal-Mart Stores Inc
011259,55976,01,2011/10/31,9.2871,Wal-Mart Stores Inc
011259,55976,01,2011/11/30,3.8434,Wal-Mart Stores Inc
011259,55976,01,2011/12/31,2.0798,Wal-Mart Stores Inc
011259,55976,01,2012/01/31,2.6774,Wal-Mart Stores Inc
011259,55976,01,2012/02/29,-3.7158,Wal-Mart Stores Inc
011259,55976,01,2012/03/31,4.2612,Wal-Mart Stores Inc
011259,55976,01,2012/04/30,-3.7418,Wal-Mart Stores Inc
011259,55976,01,2012/05/31,12.4045,Wal-Mart Stores Inc
011259,55976,01,2012/06/30,5.9253,Wal-Mart Stores Inc
011259,55976,01,2012/07/31,6.7556,Wal-Mart Stores Inc
011259,55976,01,2012/08/31,-1.9246,Wal-Mart Stores Inc
011259,55976,01,2012/09/30,1.6529,Wal-Mart Stores Inc
011259,55976,01,2012/10/31,1.6531,Wal-Mart Stores Inc
011259,55976,01,2012/11/30,-3.9989,Wal-Mart Stores Inc
011259,55976,01,2012/12/31,-4.7105,Wal-Mart Stores Inc
011259,55976,01,2013/01/31,2.5209,Wal-Mart Stores Inc
011259,55976,01,2013/02/28,1.1866,Wal-Mart Stores Inc
011259,55976,01,2013/03/31,6.3860,Wal-Mart Stores Inc
011259,55976,01,2013/04/30,3.8621,Wal-Mart Stores Inc
011259,55976,01,2013/05/31,-3.1009,Wal-Mart Stores Inc
011259,55976,01,2013/06/30,-0.4677,Wal-Mart Stores Inc
011259,55976,01,2013/07/31,4.6315,Wal-Mart Stores Inc
011259,55976,01,2013/08/31,-5.7608,Wal-Mart Stores Inc
011259,55976,01,2013/09/30,1.3428,Wal-Mart Stores Inc
011259,55976,01,2013/10/31,3.7723,Wal-Mart Stores Inc
011259,55976,01,2013/11/30,5.5505,Wal-Mart Stores Inc
011259,55976,01,2013/12/31,-2.2837,Wal-Mart Stores Inc
011259,55976,01,2014/01/31,-5.0959,Wal-Mart Stores Inc
011259,55976,01,2014/02/28,0.0268,Wal-Mart Stores Inc
011259,55976,01,2014/03/31,2.9585,Wal-Mart Stores Inc
011259,55976,01,2014/04/30,4.2915,Wal-Mart Stores Inc
011259,55976,01,2014/05/31,-3.0862,Wal-Mart Stores Inc
011259,55976,01,2014/06/30,-2.2144,Wal-Mart Stores Inc
011259,55976,01,2014/07/31,-1.9848,Wal-Mart Stores Inc
011259,55976,01,2014/08/31,3.2618,Wal-Mart Stores Inc
011259,55976,01,2014/09/30,1.2848,Wal-Mart Stores Inc
011259,55976,01,2014/10/31,-0.2615,Wal-Mart Stores Inc
011259,55976,01,2014/11/30,14.7765,Wal-Mart Stores Inc
011259,55976,01,2014/12/31,-1.3480,Wal-Mart Stores Inc
011259,55976,01,2015/01/31,-1.0480,Wal-Mart Stores Inc
011259,55976,01,2015/02/28,-1.2356,Wal-Mart Stores Inc
011259,55976,01,2015/03/31,-1.4178,Wal-Mart Stores Inc
011259,55976,01,2015/04/30,-5.1064,Wal-Mart Stores Inc
011259,55976,01,2015/05/31,-4.2152,Wal-Mart Stores Inc
011259,55976,01,2015/06/30,-4.4971,Wal-Mart Stores Inc
011259,55976,01,2015/07/31,1.4803,Wal-Mart Stores Inc
011259,55976,01,2015/08/31,-9.3915,Wal-Mart Stores Inc
011259,55976,01,2015/09/30,0.1699,Wal-Mart Stores Inc
011259,55976,01,2015/10/31,-11.7212,Wal-Mart Stores Inc
011259,55976,01,2015/11/30,2.7952,Wal-Mart Stores Inc
011259,55976,01,2015/12/31,5.0136,Wal-Mart Stores Inc
011259,55976,01,2016/01/31,8.2545,Wal-Mart Stores Inc
011259,55976,01,2016/02/29,-0.0301,Wal-Mart Stores Inc
011259,55976,01,2016/03/31,3.9946,Wal-Mart Stores Inc
011259,55976,01,2016/04/30,-2.3653,Wal-Mart Stores Inc
011259,55976,01,2016/05/31,6.5949,Wal-Mart Stores Inc
011259,55976,01,2016/06/30,3.1647,Wal-Mart Stores Inc
011259,55976,01,2016/07/31,-0.0685,Wal-Mart Stores Inc
011259,55976,01,2016/08/31,-1.4115,Wal-Mart Stores Inc
011259,55976,01,2016/09/30,0.9518,Wal-Mart Stores Inc
011259,55976,01,2016/10/31,-2.9118,Wal-Mart Stores Inc
011259,55976,01,2016/11/30,0.5855,Wal-Mart Stores Inc
011259,55976,01,2016/12/31,-1.1501,Wal-Mart Stores Inc
012141,10107,01,2010/01/31,-7.5459,Microsoft Corp
012141,10107,01,2010/02/28,2.2001,Microsoft Corp
012141,10107,01,2010/03/31,2.1538,Microsoft Corp
012141,10107,01,2010/04/30,4.2595,Microsoft Corp
012141,10107,01,2010/05/31,-15.0811,Microsoft Corp
012141,10107,01,2010/06/30,-10.8140,Microsoft Corp
012141,10107,01,2010/07/31,12.1686,Microsoft Corp
012141,10107,01,2010/08/31,-8.5819,Microsoft Corp
012141,10107,01,2010/09/30,4.3682,Microsoft Corp
012141,10107,01,2010/10/31,8.8812,Microsoft Corp
012141,10107,01,2010/11/30,-4.6784,Microsoft Corp
012141,10107,01,2010/12/31,10.5018,Microsoft Corp
012141,10107,01,2011/01/31,-0.6628,Microsoft Corp
012141,10107,01,2011/02/28,-3.5528,Microsoft Corp
012141,10107,01,2011/03/31,-4.4771,Microsoft Corp
012141,10107,01,2011/04/30,2.0874,Microsoft Corp
012141,10107,01,2011/05/31,-2.8935,Microsoft Corp
012141,10107,01,2011/06/30,3.9584,Microsoft Corp
012141,10107,01,2011/07/31,5.3846,Microsoft Corp
012141,10107,01,2011/08/31,-2.3358,Microsoft Corp
012141,10107,01,2011/09/30,-6.4286,Microsoft Corp
012141,10107,01,2011/10/31,6.9908,Microsoft Corp
012141,10107,01,2011/11/30,-3.1919,Microsoft Corp
012141,10107,01,2011/12/31,1.4855,Microsoft Corp
012141,10107,01,2012/01/31,13.7519,Microsoft Corp
012141,10107,01,2012/02/29,8.1612,Microsoft Corp
012141,10107,01,2012/03/31,1.6226,Microsoft Corp
012141,10107,01,2012/04/30,-0.7441,Microsoft Corp
012141,10107,01,2012/05/31,-8.1993,Microsoft Corp
012141,10107,01,2012/06/30,4.7962,Microsoft Corp
012141,10107,01,2012/07/31,-3.6613,Microsoft Corp
012141,10107,01,2012/08/31,5.2596,Microsoft Corp
012141,10107,01,2012/09/30,-3.4393,Microsoft Corp
012141,10107,01,2012/10/31,-4.0995,Microsoft Corp
012141,10107,01,2012/11/30,-5.9390,Microsoft Corp
012141,10107,01,2012/12/31,0.3558,Microsoft Corp
012141,10107,01,2013/01/31,2.7717,Microsoft Corp
012141,10107,01,2013/02/28,2.1129,Microsoft Corp
012141,10107,01,2013/03/31,2.8957,Microsoft Corp
012141,10107,01,2013/04/30,15.7140,Microsoft Corp
012141,10107,01,2013/05/31,6.1329,Microsoft Corp
012141,10107,01,2013/06/30,-1.0172,Microsoft Corp
012141,10107,01,2013/07/31,-7.8304,Microsoft Corp
012141,10107,01,2013/08/31,5.6219,Microsoft Corp
012141,10107,01,2013/09/30,-0.3593,Microsoft Corp
012141,10107,01,2013/10/31,6.3852,Microsoft Corp
012141,10107,01,2013/11/30,8.4875,Microsoft Corp
012141,10107,01,2013/12/31,-1.8883,Microsoft Corp
012141,10107,01,2014/01/31,1.1494,Microsoft Corp
012141,10107,01,2014/02/28,1.9820,Microsoft Corp
012141,10107,01,2014/03/31,6.9956,Microsoft Corp
012141,10107,01,2014/04/30,-1.4394,Microsoft Corp
012141,10107,01,2014/05/31,2.0297,Microsoft Corp
012141,10107,01,2014/06/30,1.8564,Microsoft Corp
012141,10107,01,2014/07/31,3.5012,Microsoft Corp
012141,10107,01,2014/08/31,5.9082,Microsoft Corp
012141,10107,01,2014/09/30,2.0471,Microsoft Corp
012141,10107,01,2014/10/31,1.2726,Microsoft Corp
012141,10107,01,2014/11/30,2.4920,Microsoft Corp
012141,10107,01,2014/12/31,-2.8446,Microsoft Corp
012141,10107,01,2015/01/31,-13.0248,Microsoft Corp
012141,10107,01,2015/02/28,9.3069,Microsoft Corp
012141,10107,01,2015/03/31,-7.2862,Microsoft Corp
012141,10107,01,2015/04/30,19.6409,Microsoft Corp
012141,10107,01,2015/05/31,-3.0222,Microsoft Corp
012141,10107,01,2015/06/30,-5.7832,Microsoft Corp
012141,10107,01,2015/07/31,5.7758,Microsoft Corp
012141,10107,01,2015/08/31,-6.1456,Microsoft Corp
012141,10107,01,2015/09/30,1.7004,Microsoft Corp
012141,10107,01,2015/10/31,18.9336,Microsoft Corp
012141,10107,01,2015/11/30,3.9324,Microsoft Corp
012141,10107,01,2015/12/31,2.0791,Microsoft Corp
012141,10107,01,2016/01/31,-0.7030,Microsoft Corp
012141,10107,01,2016/02/29,-6.9886,Microsoft Corp
012141,10107,01,2016/03/31,8.5495,Microsoft Corp
012141,10107,01,2016/04/30,-9.7049,Microsoft Corp
012141,10107,01,2016/05/31,6.9982,Microsoft Corp
012141,10107,01,2016/06/30,-3.4528,Microsoft Corp
012141,10107,01,2016/07/31,10.7680,Microsoft Corp
012141,10107,01,2016/08/31,2.0113,Microsoft Corp
012141,10107,01,2016/09/30,0.2436,Microsoft Corp
012141,10107,01,2016/10/31,4.0278,Microsoft Corp
012141,10107,01,2016/11/30,1.2183,Microsoft Corp
012141,10107,01,2016/12/31,3.1198,Microsoft Corp
020779,76076,01,2010/01/31,-6.1404,Cisco Systems Inc
020779,76076,01,2010/02/28,8.2777,Cisco Systems Inc
020779,76076,01,2010/03/31,6.9873,Cisco Systems Inc
020779,76076,01,2010/04/30,3.4575,Cisco Systems Inc
020779,76076,01,2010/05/31,-13.9993,Cisco Systems Inc
020779,76076,01,2010/06/30,-7.9879,Cisco Systems Inc
020779,76076,01,2010/07/31,8.2590,Cisco Systems Inc
020779,76076,01,2010/08/31,-13.3723,Cisco Systems Inc
020779,76076,01,2010/09/30,9.5822,Cisco Systems Inc
020779,76076,01,2010/10/31,4.3836,Cisco Systems Inc
020779,76076,01,2010/11/30,-16.1855,Cisco Systems Inc
020779,76076,01,2010/12/31,5.5846,Cisco Systems Inc
020779,76076,01,2011/01/31,4.5477,Cisco Systems Inc
020779,76076,01,2011/02/28,-12.2459,Cisco Systems Inc
020779,76076,01,2011/03/31,-7.2737,Cisco Systems Inc
020779,76076,01,2011/04/30,2.1574,Cisco Systems Inc
020779,76076,01,2011/05/31,-4.1096,Cisco Systems Inc
020779,76076,01,2011/06/30,-7.0833,Cisco Systems Inc
020779,76076,01,2011/07/31,2.6906,Cisco Systems Inc
020779,76076,01,2011/08/31,-1.8785,Cisco Systems Inc
020779,76076,01,2011/09/30,-1.0849,Cisco Systems Inc
020779,76076,01,2011/10/31,19.9355,Cisco Systems Inc
020779,76076,01,2011/11/30,0.5936,Cisco Systems Inc
020779,76076,01,2011/12/31,-3.0043,Cisco Systems Inc
020779,76076,01,2012/01/31,8.9878,Cisco Systems Inc
020779,76076,01,2012/02/29,1.1962,Cisco Systems Inc
020779,76076,01,2012/03/31,6.3883,Cisco Systems Inc
020779,76076,01,2012/04/30,-4.3262,Cisco Systems Inc
020779,76076,01,2012/05/31,-18.9779,Cisco Systems Inc
020779,76076,01,2012/06/30,5.1439,Cisco Systems Inc
020779,76076,01,2012/07/31,-6.6395,Cisco Systems Inc
020779,76076,01,2012/08/31,19.6238,Cisco Systems Inc
020779,76076,01,2012/09/30,0.0786,Cisco Systems Inc
020779,76076,01,2012/10/31,-9.4789,Cisco Systems Inc
020779,76076,01,2012/11/30,11.1111,Cisco Systems Inc
020779,76076,01,2012/12/31,3.9101,Cisco Systems Inc
020779,76076,01,2013/01/31,4.6851,Cisco Systems Inc
020779,76076,01,2013/02/28,1.3855,Cisco Systems Inc
020779,76076,01,2013/03/31,0.1918,Cisco Systems Inc
020779,76076,01,2013/04/30,0.9332,Cisco Systems Inc
020779,76076,01,2013/05/31,15.2725,Cisco Systems Inc
020779,76076,01,2013/06/30,0.9123,Cisco Systems Inc
020779,76076,01,2013/07/31,5.8558,Cisco Systems Inc
020779,76076,01,2013/08/31,-8.9097,Cisco Systems Inc
020779,76076,01,2013/09/30,0.5191,Cisco Systems Inc
020779,76076,01,2013/10/31,-2.9918,Cisco Systems Inc
020779,76076,01,2013/11/30,-5.8067,Cisco Systems Inc
020779,76076,01,2013/12/31,5.5529,Cisco Systems Inc
020779,76076,01,2014/01/31,-1.5604,Cisco Systems Inc
020779,76076,01,2014/02/28,-0.5021,Cisco Systems Inc
020779,76076,01,2014/03/31,2.8211,Cisco Systems Inc
020779,76076,01,2014/04/30,3.9482,Cisco Systems Inc
020779,76076,01,2014/05/31,6.5340,Cisco Systems Inc
020779,76076,01,2014/06/30,0.9342,Cisco Systems Inc
020779,76076,01,2014/07/31,2.2938,Cisco Systems Inc
020779,76076,01,2014/08/31,-0.9512,Cisco Systems Inc
020779,76076,01,2014/09/30,1.4806,Cisco Systems Inc
020779,76076,01,2014/10/31,-2.7811,Cisco Systems Inc
020779,76076,01,2014/11/30,12.9546,Cisco Systems Inc
020779,76076,01,2014/12/31,0.6331,Cisco Systems Inc
020779,76076,01,2015/01/31,-4.5299,Cisco Systems Inc
020779,76076,01,2015/02/28,11.9287,Cisco Systems Inc
020779,76076,01,2015/03/31,-6.0149,Cisco Systems Inc
020779,76076,01,2015/04/30,4.7411,Cisco Systems Inc
020779,76076,01,2015/05/31,1.6649,Cisco Systems Inc
020779,76076,01,2015/06/30,-6.3118,Cisco Systems Inc
020779,76076,01,2015/07/31,4.2607,Cisco Systems Inc
020779,76076,01,2015/08/31,-8.9374,Cisco Systems Inc
020779,76076,01,2015/09/30,1.4297,Cisco Systems Inc
020779,76076,01,2015/10/31,10.7048,Cisco Systems Inc
020779,76076,01,2015/11/30,-5.5459,Cisco Systems Inc
020779,76076,01,2015/12/31,-0.3486,Cisco Systems Inc
020779,76076,01,2016/01/31,-11.6185,Cisco Systems Inc
020779,76076,01,2016/02/29,10.0462,Cisco Systems Inc
020779,76076,01,2016/03/31,8.7471,Cisco Systems Inc
020779,76076,01,2016/04/30,-2.5290,Cisco Systems Inc
020779,76076,01,2016/05/31,5.6748,Cisco Systems Inc
020779,76076,01,2016/06/30,-1.2392,Cisco Systems Inc
020779,76076,01,2016/07/31,7.3196,Cisco Systems Inc
020779,76076,01,2016/08/31,2.9807,Cisco Systems Inc
020779,76076,01,2016/09/30,0.8906,Cisco Systems Inc
020779,76076,01,2016/10/31,-2.4590,Cisco Systems Inc
020779,76076,01,2016/11/30,-2.8031,Cisco Systems Inc
020779,76076,01,2016/12/31,1.3414,Cisco Systems Inc
062689,59459,05,2010/01/31,1.6245,Travelers Companies Inc (The)
062689,59459,05,2010/02/28,3.7892,Travelers Companies Inc (The)
062689,59459,05,2010/03/31,3.1945,Travelers Companies Inc (The)
062689,59459,05,2010/04/30,-5.9325,Travelers Companies Inc (The)
062689,59459,05,2010/05/31,-2.5030,Travelers Companies Inc (The)
062689,59459,05,2010/06/30,0.2830,Travelers Companies Inc (The)
062689,59459,05,2010/07/31,2.4365,Travelers Companies Inc (The)
062689,59459,05,2010/08/31,-2.8940,Travelers Companies Inc (The)
062689,59459,05,2010/09/30,7.0831,Travelers Companies Inc (The)
062689,59459,05,2010/10/31,5.9501,Travelers Companies Inc (The)
062689,59459,05,2010/11/30,-2.1920,Travelers Companies Inc (The)
062689,59459,05,2010/12/31,3.8526,Travelers Companies Inc (The)
062689,59459,05,2011/01/31,0.9873,Travelers Companies Inc (The)
062689,59459,05,2011/02/28,6.5233,Travelers Companies Inc (The)
062689,59459,05,2011/03/31,-0.1502,Travelers Companies Inc (The)
062689,59459,05,2011/04/30,6.3887,Travelers Companies Inc (The)
062689,59459,05,2011/05/31,-1.8963,Travelers Companies Inc (The)
062689,59459,05,2011/06/30,-5.2996,Travelers Companies Inc (The)
062689,59459,05,2011/07/31,-5.5670,Travelers Companies Inc (The)
062689,59459,05,2011/08/31,-8.4709,Travelers Companies Inc (The)
062689,59459,05,2011/09/30,-2.6159,Travelers Companies Inc (The)
062689,59459,05,2011/10/31,19.7414,Travelers Companies Inc (The)
062689,59459,05,2011/11/30,-3.5990,Travelers Companies Inc (The)
062689,59459,05,2011/12/31,5.9200,Travelers Companies Inc (The)
062689,59459,05,2012/01/31,-1.4703,Travelers Companies Inc (The)
062689,59459,05,2012/02/29,-0.5660,Travelers Companies Inc (The)
062689,59459,05,2012/03/31,2.8290,Travelers Companies Inc (The)
062689,59459,05,2012/04/30,8.6486,Travelers Companies Inc (The)
062689,59459,05,2012/05/31,-2.8451,Travelers Companies Inc (The)
062689,59459,05,2012/06/30,2.8965,Travelers Companies Inc (The)
062689,59459,05,2012/07/31,-1.8640,Travelers Companies Inc (The)
062689,59459,05,2012/08/31,3.3360,Travelers Companies Inc (The)
062689,59459,05,2012/09/30,6.1477,Travelers Companies Inc (The)
062689,59459,05,2012/10/31,3.9262,Travelers Companies Inc (The)
062689,59459,05,2012/11/30,-0.1692,Travelers Companies Inc (The)
062689,59459,05,2012/12/31,2.0616,Travelers Companies Inc (The)
062689,59459,05,2013/01/31,9.2453,Travelers Companies Inc (The)
062689,59459,05,2013/02/28,2.4981,Travelers Companies Inc (The)
062689,59459,05,2013/03/31,5.2599,Travelers Companies Inc (The)
062689,59459,05,2013/04/30,1.4491,Travelers Companies Inc (The)
062689,59459,05,2013/05/31,-1.9787,Travelers Companies Inc (The)
062689,59459,05,2013/06/30,-3.9417,Travelers Companies Inc (The)
062689,59459,05,2013/07/31,4.5420,Travelers Companies Inc (The)
062689,59459,05,2013/08/31,-4.3686,Travelers Companies Inc (The)
062689,59459,05,2013/09/30,6.7209,Travelers Companies Inc (The)
062689,59459,05,2013/10/31,1.8049,Travelers Companies Inc (The)
062689,59459,05,2013/11/30,5.1448,Travelers Companies Inc (The)
062689,59459,05,2013/12/31,0.3306,Travelers Companies Inc (The)
062689,59459,05,2014/01/31,-10.2275,Travelers Companies Inc (The)
062689,59459,05,2014/02/28,3.1496,Travelers Companies Inc (The)
062689,59459,05,2014/03/31,2.0992,Travelers Companies Inc (The)
062689,59459,05,2014/04/30,6.4395,Travelers Companies Inc (The)
062689,59459,05,2014/05/31,3.1685,Travelers Companies Inc (The)
062689,59459,05,2014/06/30,1.2520,Travelers Companies Inc (The)
062689,59459,05,2014/07/31,-4.7943,Travelers Companies Inc (The)
062689,59459,05,2014/08/31,5.7503,Travelers Companies Inc (The)
062689,59459,05,2014/09/30,-0.2323,Travelers Companies Inc (The)
062689,59459,05,2014/10/31,7.3025,Travelers Companies Inc (The)
062689,59459,05,2014/11/30,3.6210,Travelers Companies Inc (The)
062689,59459,05,2014/12/31,1.8669,Travelers Companies Inc (The)
062689,59459,05,2015/01/31,-2.8625,Travelers Companies Inc (The)
062689,59459,05,2015/02/28,4.4933,Travelers Companies Inc (The)
062689,59459,05,2015/03/31,1.1541,Travelers Companies Inc (The)
062689,59459,05,2015/04/30,-6.4922,Travelers Companies Inc (The)
062689,59459,05,2015/05/31,0.0099,Travelers Companies Inc (The)
062689,59459,05,2015/06/30,-3.8074,Travelers Companies Inc (The)
062689,59459,05,2015/07/31,9.7869,Travelers Companies Inc (The)
062689,59459,05,2015/08/31,-6.1911,Travelers Companies Inc (The)
062689,59459,05,2015/09/30,0.5927,Travelers Companies Inc (The)
062689,59459,05,2015/10/31,13.4231,Travelers Companies Inc (The)
062689,59459,05,2015/11/30,1.4882,Travelers Companies Inc (The)
062689,59459,05,2015/12/31,-0.9601,Travelers Companies Inc (The)
062689,59459,05,2016/01/31,-5.1568,Travelers Companies Inc (The)
062689,59459,05,2016/02/29,0.4484,Travelers Companies Inc (The)
062689,59459,05,2016/03/31,9.1146,Travelers Companies Inc (The)
062689,59459,05,2016/04/30,-5.8350,Travelers Companies Inc (The)
062689,59459,05,2016/05/31,3.8581,Travelers Companies Inc (The)
062689,59459,05,2016/06/30,4.8800,Travelers Companies Inc (The)
062689,59459,05,2016/07/31,-2.3690,Travelers Companies Inc (The)
062689,59459,05,2016/08/31,2.1425,Travelers Companies Inc (The)
062689,59459,05,2016/09/30,-2.9399,Travelers Companies Inc (The)
062689,59459,05,2016/10/31,-5.5609,Travelers Companies Inc (The)
062689,59459,05,2016/11/30,4.7791,Travelers Companies Inc (The)
062689,59459,05,2016/12/31,8.5929,Travelers Companies Inc (The)
114628,86868,01,2010/01/31,-11.9166,Goldman Sachs Group Inc (The)
114628,86868,01,2010/02/28,5.3658,Goldman Sachs Group Inc (The)
114628,86868,01,2010/03/31,9.1334,Goldman Sachs Group Inc (The)
114628,86868,01,2010/04/30,-14.9036,Goldman Sachs Group Inc (The)
114628,86868,01,2010/05/31,-0.4063,Goldman Sachs Group Inc (The)
114628,86868,01,2010/06/30,-9.0046,Goldman Sachs Group Inc (The)
114628,86868,01,2010/07/31,14.8930,Goldman Sachs Group Inc (The)
114628,86868,01,2010/08/31,-8.9776,Goldman Sachs Group Inc (The)
114628,86868,01,2010/09/30,5.5868,Goldman Sachs Group Inc (The)
114628,86868,01,2010/10/31,11.4469,Goldman Sachs Group Inc (The)
114628,86868,01,2010/11/30,-2.8797,Goldman Sachs Group Inc (The)
114628,86868,01,2010/12/31,7.6982,Goldman Sachs Group Inc (The)
114628,86868,01,2011/01/31,-2.6998,Goldman Sachs Group Inc (The)
